# 
# ## Query file name:  
# GeneProduct-IDs.txt
# 
# ## DATA version:  
# RegulonDB v10.7	 ECOCYC: v23.5
# 
# ## File creation date:  
# [2020-06-30]
# 
# ## Dataset description:
# Information about Gene and IDs from Ecocyc and GenBank
#
# ## Columns description:  
# - REGULONDB_ID:    RegulonDB Gene Identifier
# - ECOCYC_ID :      Ecocyc Gene Identifier
# - BNUMBER  :       GenBank Identifier / Locus tag
# - GENE_NAME :      Gene name
# - GENE_SYNONYMS:   Gene synonyms
# - GENE_POSLEFT:    Absolute genome left position of the gene
# - GENE_POSRIGHT:   Absolute genome right position of the gene
# - GENE_STRAND:     Genome orientation [forward, reverse]
# - GENE_TYPE:       Type of the gene [ gene, pseudo gene, phantom gene]
# - PRODUCT_ID:    RegulonDB Identifier
# - PRODUCT_NAME:  Product name
# - PRODUCT_SYNONYMS:Product synonyms 
# - PRODUCT_TYPE:    Product type [tRNA, small RNA, ]
#
# ## Data file summary:  
#
#  The totals and the unix commands using this data file is indicated.
#
#   Data File lines: 4739         ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | wc -l ```
# 
#
#  GENES:
#  ------------
#   Total of genes:        4739   ```grep -v '^#' GeneProduct-IDs.txt | cut -f1 | grep ECK12 | wc -l```
#   Genes without Ecocyc ID: 29   ```grep -v '^#' GeneProduct-IDs.txt | cut -f2 | grep -e  "-$" | wc -l```
#   Genes without bnumber:   84   ```grep -v '^#' GeneProduct-IDs.txt | cut -f3 | grep -e  "-$" | wc -l```
#   Gene Type Totals     :        ```grep -v '^#' GeneProduct-IDs.txt | cut -f9 | sort | uniq -c```
#        Genes           4532  
#        Phantom Gene      61
#        Pseudo Gene      146
#   Genes with more than one product: 
#   ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | cut -f1 | sort | uniq -c | sort -nr | cut -c1-5 | sort | uniq -c```
#        4726    1     4725 genes with 1 product  ( 94 of them have not product)
#           7    2        7 genes with 2 products
#   Genes without product: 94
#    ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | perl -ne 'chomp; @F=split(/\t/,$_); if ($F[9] eq "-") { print "$F[0] $F[3] $F[8] $F[9]\n";} ' |wc```
#
# PRODUCTS:
# -------------- 
#   small RNA genes: 120 
#     ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | perl -ne 'chomp; @F=split(/\t/,$_); if ($F[12] eq "small RNA") { print "$F[0]\t$F[3]\t$F[12]\n";} |wc’```
#
#
# ## Comments:
# [Details to consider about the data]
# 
#  * Some genes have no Ecocyc-ID because they come from RegulonDB collaborators curation
#  * Some genes have no BNumber because the genes reported in the papers are not included in the Genbank File
#  * Some genes have more than one product
#  * The small RNA from the RegulonDB collaborator are marked as “small RNA” in the product type
#
# REGULONDB_ID	ECOCYC_ID	BNUMBER	GENE_NAME	GENE_SYNONYMS	GENE_POSLEFT	GENE_POSRIGHT	GENE_STRAND	GENE_TYPE	PRODUCT_ID	PRODUCT_NAME	PRODUCT_SYNONYMS	PRODUCT_TYPE
ECK120001034	|EG11045|	b3831	udp	ECK3825,EG11045,b3831	4016431	4017192	forward	 	ECK120005510	uridine phosphorylase	Udp	 
ECK120001434	|EG11472|	b3832	rmuC	ECK3826,EG11472,b3832,yigN	4017333	4018760	forward	 	ECK120005910	putative recombination limiting protein RmuC	RmuC,YigN	 
ECK120001435	|EG11473|	b3833	ubiE	ECK3827,EG11473,b3833,yigO	4018855	4019610	forward	 	ECK120005911	bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinol methylase and demethylmenaquinone methyltransferase	UbiE,YigO,bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinol methylase and S-adenosylmethionine:2-DMK methyltransferase	 
ECK120001436	|EG11474|	b3834	ubiJ	ECK3828,EG11474,b3834,yigP	4019624	4020229	forward	 	ECK120005912	ubiquinone biosynthesis accessory factor UbiJ	UbiJ,YigP,conserved protein involved in ubiquinone-8 biosynthesis UbiJ	 
ECK125145757	|G0-10737|	b4707	esrE	ECK4519,G0-10737,b4707	4019978	4020229	forward	 	ECK125145758	EsrE	small RNA EsrE	small RNA
ECK120001437	|EG11476|	b3835	ubiB	ECK3829,EG11476,aarF,b3835,yigQ,yigR,yigS	4020226	4021866	forward	 	ECK120005913	ubiquinone biosynthesis protein UbiB	AarF,UbiB,YigQ,YigR,YigS,putative protein kinase involved in ubiquinone biosynthesis	 
ECK120004314	|G7806|	b3836	tatA	ECK3830,G7806,b3836,mttA1,yigT	4021945	4022214	forward	 	ECK120008753	twin arginine protein translocation system - TatA protein	MttA1,TatA,YigT	 
ECK120004315	|G7808|	b3838	tatB	ECK3831,G7808,b3838,mttA2,ysgB	4022218	4022733	forward	 	ECK120008754	twin arginine protein translocation system - TatB protein	MttA2,TatB,YsgB	 
ECK120001438	|EG11479|	b3839	tatC	ECK3832,EG11479,b3839,mttB,yigU,yigV	4022736	4023512	forward	 	ECK120005914	twin arginine protein translocation system - TatC protein	MttB,TatC,YigU,YigV	 
ECK120001439	|EG11481|	b4483	tatD	ECK3833,EG11481,b3840,b3841,b4483,mttC,yigW,yigX	4023554	4024336	forward	 	ECK120005915	3' &rarr; 5' ssDNA/RNA  exonuclease TatD	ExoXI,MttC,TatD,YigW,YigX,exonuclease XI	 
ECK120000830	|EG10839|	b3842	rfaH	ECK3834,EG10839,b3842,hlyT,sfrB	4024333	4024821	reverse	 	ECK120005306	transcription antiterminator RfaH	HlyT,RfaH,SfrB	 
ECK120001363	|EG11396|	b3843	ubiD	ECK3835,EG11396,b3843,yigC,yigY	4024988	4026481	forward	 	ECK120005839	3-octaprenyl-4-hydroxybenzoate decarboxylase	UbiD,YigC,YigY	 
ECK120000328	|EG10334|	b3844	fre	ECK3836,EG10334,b3844,fadI,flrD,fsrC	4026527	4027228	forward	 	ECK120004804	flavin reductase	FadI,FlrD,Fre,FsrC	 
ECK120000272	|EG10278|	b3845	fadA	ECK3837,EG10278,b3845,oldA	4027609	4028772	reverse	 	ECK120004748	3-ketoacyl-CoA thiolase	FadA,OldA	 
ECK120000273	|EG10279|	b3846	fadB	ECK3838,EG10279,b3846,oldB	4028782	4030971	reverse	 	ECK120004749	dodecenoyl-CoA &delta;-isomerase, enoyl-CoA hydratase, 3-hydroxybutyryl-CoA epimerase, 3-hydroxyacyl-CoA dehydrogenase	FadB,OldB	 
ECK120000690	|EG10698|	b3847	pepQ	ECK3839,EG10698,b3847	4031161	4032492	forward	 	ECK120005166	Xaa-Pro dipeptidase	PepQ	 
ECK120001440	|EG11484|	b3848	yigZ	ECK3840,EG11484,b3848	4032492	4033106	forward	 	ECK120005916	IMPACT family member YigZ	YigZ	 
ECK120001010	|EG11021|	b3849	trkH	ECK3841,EG11021,b3849	4033145	4034596	forward	 	ECK120005486	K<sup>+</sup> transporter TrkH	TrkH	 
ECK120001441	|EG11485|	b3850	hemG	ECK3842,EG11485,b3850,yihB	4034608	4035153	forward	 	ECK120005917	protoporphyrinogen oxidase	HemG,YihB	 
ECK120002526	|EG30084|	b3851	rrsA	ECK3843,EG30084,b3851	4035531	4037072	forward	 	ECK120007000	16S ribosomal RNA	16S rRNA,rrsA,rrsA 16S ribosomal RNA	rRNA
ECK120002485	|EG30043|	b3852	ileT	ECK3844,EG30043,b3852,tilA	4037141	4037217	forward	 	ECK120006960	tRNA-Ile(GAU)	tRNA<sup>ileT</sup>	tRNAs
ECK120002451	|EG30008|	b3853	alaT	ECK3845,EG30008,b3853,talA	4037260	4037335	forward	 	ECK120006926	tRNA-Ala(UGC)	tRNA<sup>alaT</sup>	tRNAs
ECK120002519	|EG30077|	b3854	rrlA	ECK3846,EG30077,b3854	4037519	4040423	forward	 	ECK120006993	23S ribosomal RNA	23S rRNA,rrlA,rrlA 23S ribosomal RNA	rRNA
ECK120002512	|EG30070|	b3855	rrfA	ECK3847,EG30070,b3855	4040517	4040636	forward	 	ECK120006986	5S ribosomal RNA	5S rRNA,rrfA,rrfA 5S ribosomal RNA	rRNA
ECK120001760	|EG11828|	b3856	mobB	ECK3848,EG11828,b3856,yihC	4040906	4041433	reverse	 	ECK120006236	molybdopterin-guanine dinucleotide biosynthesis adaptor protein	MobB,YihC	 
ECK120001761	|EG11829|	b3857	mobA	ECK3849,EG11829,b3857,chlB,mob,narB	4041415	4041999	reverse	 	ECK120006237	molybdenum cofactor guanylyltransferase	ChlB,Mob,MobA,NarB,molybdopterin-guanine dinucleotide, protein Ar,protein FA	 
ECK120001762	|EG11830|	b3858	yihD	ECK3850,EG11830,b3858	4042069	4042338	forward	 	ECK120006238	DUF1040 domain-containing protein YihD	YihD	 
ECK120001763	|EG11831|	b3859	srkA	ECK3851,EG11831,b3859,orfA,yihE	4042415	4043401	forward	 	ECK120006239	stress response kinase A	OrfA,SrkA,YihE,serine/threonine protein kinase	 
ECK120001270	|EG11297|	b3860	dsbA	ECK3852,EG11297,b3860,dsf,iarA,ppfA	4043418	4044044	forward	 	ECK120005746	thiol:disulfide oxidoreductase DsbA	DsbA,Dsf,IarA,PpfA,protein disulfide oxidoreductase DsbA	 
ECK120001764	|EG11832|	b3861	yihF	ECK3853,EG11832,b3861	4044199	4045629	forward	 	ECK120006240	DUF945 domain-containing protein YihF	YihF,putative GTP-binding protein	 
ECK120001765	|EG11833|	b3862	yihG	ECK3854,EG11833,b3862	4045670	4046602	reverse	 	ECK120006241	putative acyltransferase YihG	YihG,predicted endonuclease	 
ECK120000737	|EG10746|	b3863	polA	ECK3855,EG10746,b3863,resA	4046966	4049752	forward	 	ECK120005213	DNA polymerase I	DNA polymerase I, 5' --> 3' polymerase, 5' --> 3' and 3' --> 5' exonuclease,PolA,ResA	 
ECK120002540	|EG30098|	b3864	spf	ECK3856,EG30098,b3864	4049899	4050007	forward	 	ECK120007014	Spot42	IS197,Spf,Spf RNA,small regulatory RNA Spot 42,spf	small RNA
ECK120001183	|EG11203|	b3865	yihA	ECK3857,EG11203,b3865,engB	4050133	4050765	reverse	 	ECK120005659	GTP-binding protein YihA	EngB,YihA,cell division protein; putative checkpoint GTPase	 
ECK120002586	|G0-8874|	b4457	csrC	ECK3858,G0-8874,IS198,b4457,psrA21,ryiB,sraK,tpk2	4051036	4051280	forward	 	ECK120007060	CsrC	""sraK,IS198,PsrA21,RNA inhibitor of CsrA,RyiB,SraK,Tpk2,psrA21"",ryiB,small regulatory RNA CsrC,tpk2	small RNA
ECK120001766	|EG11835|	b3866	yihI	ECK3859,EG11835,b3866	4051347	4051856	forward	 	ECK120006242	Der GTPase-activating protein YihI	GAP-like protein that activates GTPase activity of Der,YihI	 
ECK120001767	|EG11836|	b3867	hemN	ECK3860,EG11836,b3867,yihJ	4052045	4053418	forward	 	ECK120006243	coproporphyrinogen III dehydrogenase	HemN,YihJ	 
ECK120048869	|G0-10657|	b4686	yshB	ECK4501,G0-10657,b4686	4053647	4053757	reverse	 	ECK120048889	uncharacterized protein YshB	YshB	 
ECK120000378	|EG10385|	b3868	glnG	ECK3861,EG10385,b3868,glnT,ntrC	4053869	4055278	reverse	 	ECK120004854	DNA-binding transcriptional dual regulator NtrC	GlnG,GlnT,NtrC,NtrC response regulator	 
ECK125122003	-	-	glnA3'	 	4054007	4054201	reverse	 	ECK125122021	GlnA3'	ig:2384	small RNA
ECK120000380	|EG10387|	b3869	glnL	ECK3862,EG10387,b3869,glnR,ntrB	4055290	4056339	reverse	 	ECK120004856	sensory histidine kinase NtrB	GlnL,GlnR,NtrB	 
ECK125272714	-	-	typA5'	 	4056194	4056265	forward	 	ECK125272715	TypA5'	RNA0-367	small RNA
ECK120000376	|EG10383|	b3870	glnA	ECK3863,EG10383,b3870	4056625	4058034	reverse	 	ECK120004852	glutamine synthetase	GlnA	 
ECK125135309	|G0-10705|	-	 	G0-10705	4058171	4058242	forward	Phantom Gene	-	 	 	 
ECK120001768	|EG11837|	b3871	bipA	ECK3864,EG11837,b3871,typA,yihK	4058407	4060230	forward	 	ECK120006244	ribosome-dependent GTPase, ribosome assembly factor	BipA,TypA,YihK	 
ECK120001769	|EG11838|	b3872	yihL	ECK3865,EG11838,b3872	4060447	4061157	forward	 	ECK120006245	putative transcriptional regulator YihL	YihL	 
ECK120001770	|EG11839|	b3873	yihM	ECK3866,EG11839,b3873	4061165	4062145	forward	 	ECK120006246	putative TIM barrel domain-containing protein YihM	YihM	 
ECK120001771	|EG11840|	b3874	yihN	ECK3867,EG11840,b3874	4062247	4063512	forward	 	ECK120006247	putative transporter YihN	YihN	 
ECK120004316	|G7814|	b3875	ompL	ECK3868,G7814,b3875,yshA	4063603	4064295	reverse	 	ECK120008755	putative outer membrane porin L	OmpL,YshA	 
ECK120001772	|EG11841|	b3876	yihO	ECK3869,EG11841,b3876,squO	4064363	4065766	reverse	 	ECK120006248	putative sulfoquinovose transporter	SquO,YihO	 
ECK120001773	|EG11842|	b3877	yihP	ECK3870,EG11842,b3877	4065809	4067194	reverse	 	ECK120006249	putative 2,3-dihydroxypropane-1-sulfonate export protein	YihP	 
ECK120001774	|EG11843|	b3878	yihQ	ECK3871,EG11843,b3878,squQ	4067240	4069276	reverse	 	ECK120006250	sulfoquinovosidase	SquQ,YihQ	 
ECK120001775	|EG11844|	b3879	yihR	ECK3872,EG11844,b3879,squR	4069475	4070401	reverse	 	ECK120006251	putative aldose 1-epimerase YihR	SquR,YihR	 
ECK120001776	|EG11845|	b3880	yihS	ECK3873,EG11845,b3880,squS	4070515	4071756	reverse	 	ECK120006252	sulfoquinovose isomerase	SquS,YihS	 
ECK120001777	|EG11846|	b3881	yihT	ECK3874,EG11846,b3881,squT	4071773	4072651	reverse	 	ECK120006253	6-deoxy-6-sulfofructose-1-phosphate aldolase	SquT,YihT	 
ECK120001778	|EG11847|	b3882	yihU	ECK3875,EG11847,b3882,squU	4072675	4073571	reverse	 	ECK120006254	3-sulfolactaldehyde reductase	SquU,YihU	 
ECK120001779	|EG11848|	b3883	yihV	ECK3876,EG11848,b3883,squV	4073739	4074635	forward	 	ECK120006255	6-deoxy-6-sulfofructose kinase	SquV,YihV	 
ECK120001780	|EG11849|	b3884	csqR	ECK3877,EG11849,b3884,yihW	4074669	4075454	forward	 	ECK120006256	DNA-binding transcriptional dual regulator CsqR	CsqR,YihW	 
ECK120001781	|EG11850|	b3885	yihX	ECK3878,EG11850,b3885	4075553	4076152	forward	 	ECK120006257	&alpha;-D-glucose-1-phosphate phosphatase YihX	HAD4,YihX	 
ECK120001782	|EG11851|	b3886	yihY	ECK3879,EG11851,b3886,rbn	4076146	4077018	forward	 	ECK120006258	PF03631 family membrane protein YihY	Rbn,YihY	 
ECK120001783	|EG11852|	b3887	dtd	ECK3880,EG11852,b3887,yihZ	4077015	4077452	forward	 	ECK120006259	D-aminoacyl-tRNA deacylase	D-Tyr-tRNA<sup>Tyr</sup> deacylase,Dtd,YihZ	 
ECK120001784	|EG11853|	b3888	fabY	ECK3881,EG11853,b3888,yiiD	4077449	4078438	forward	 	ECK120006260	putative acetyltransferase YiiD	FabY,YiiD	 
ECK120001785	|EG11854|	b3889	yiiE	ECK3882,EG11854,b3889	4079291	4079509	forward	 	ECK120006261	putative DNA-binding transcriptional regulator YiiE	YiiE	 
ECK120001786	|EG11855|	b3890	yiiF	ECK3883,EG11855,b3890	4079751	4079969	forward	 	ECK120006262	protein YiiF	YiiF	 
ECK120000278	|EG10284|	b3891	fdhE	ECK3884,EG10284,b3891	4080299	4081228	reverse	 	ECK120004754	formate dehydrogenase formation protein	FdhE	 
ECK120001787	|EG11856|	b3892	fdoI	ECK3885,EG11856,b3892	4081225	4081860	reverse	 	ECK120006263	formate dehydrogenase O subunit &gamma;	FdoI,formate dehydrogenase O cytochrome <i>b</i> subunit	 
ECK120001788	|EG11857|	b3893	fdoH	ECK3886,EG11857,b3893	4081857	4082759	reverse	 	ECK120006264	formate dehydrogenase O subunit &beta;	FdoH	 
ECK120001789	|EG11858|	b3894	fdoG	ECK3887,EG11858,b3894	4082772	4085822	reverse	 	ECK120006265	formate dehydrogenase O subunit &alpha;	FdoG	 
ECK120001790	|EG11859|	b3895	fdhD	ECK3888,EG11859,b3895	4086016	4086849	forward	 	ECK120006266	sulfurtransferase for molybdenum cofactor sulfuration	FdhD	 
ECK120001791	|EG11860|	b3896	yiiG	ECK3889,EG11860,b3896	4087002	4088057	forward	 	ECK120006267	DUF3829 domain-containing lipoprotein YiiG	YiiG	 
ECK120001792	|EG11861|	b3897	frvR	ECK3890,EG11861,b3897,yiiH	4088107	4089855	reverse	 	ECK120006268	putative transcriptional regulator FrvR	FrvR,YiiH	 
ECK120001793	|EG11862|	b3898	frvX	ECK3891,EG11862,b3898,yiiI	4089855	4090925	reverse	 	ECK120006269	peptidase M42 family protein FrvX	FrvX,YiiI	 
ECK120001794	|EG11863|	b3899	frvB	ECK3892,EG11863,b3899,yiiJ	4090915	4092366	reverse	 	ECK120006270	putative PTS enzyme IIBC component FrvB	FrvB,YiiJ	 
ECK120001795	|EG11864|	b3900	frvA	ECK3893,EG11864,b3900,yiiK	4092377	4092823	reverse	 	ECK120006271	putative PTS enzyme IIA component FrvA	FrvA,YiiK	 
ECK120001796	|EG11865|	b3901	rhaM	ECK3894,EG11865,b3901,yiiL	4093124	4093438	reverse	 	ECK120006272	L-rhamnose mutarotase	RhaM,YiiL	 
ECK120001797	|EG11866|	b3902	rhaD	ECK3895,EG11866,b3902	4093448	4094272	reverse	 	ECK120006273	rhamnulose-1-phosphate aldolase	RhaD	 
ECK120001798	|EG11867|	b3903	rhaA	ECK3896,EG11867,b3903	4094723	4095982	reverse	 	ECK120006274	L-rhamnose isomerase	RhaA	 
ECK120001799	|EG11868|	b3904	rhaB	ECK3897,EG11868,b3904	4095979	4097448	reverse	 	ECK120006275	rhamnulokinase	RhaB	 
ECK120000834	|EG10843|	b3905	rhaS	ECK3898,EG10843,b3905,rhaC2	4097736	4098572	forward	 	ECK120005310	DNA-binding transcriptional activator RhaS	RhaS	 
ECK120000833	|EG10842|	b3906	rhaR	ECK3899,EG10842,b3906,rhaC1	4098646	4099494	forward	 	ECK120005309	DNA-binding transcriptional activator RhaR	RhaR	 
ECK120001284	|EG11313|	b3907	rhaT	ECK3900,EG11313,b3907	4099491	4100525	reverse	 	ECK120005760	rhamnose/lyxose:H<sup>+</sup> symporter	RhaT	 
ECK120000942	|EG10953|	b3908	sodA	ECK3901,EG10953,b3908	4100810	4101430	forward	 	ECK120005418	superoxide dismutase (Mn)	MnSOD,SodA	 
ECK120001800	|EG11869|	b3909	kdgT	ECK3902,EG11869,b3909	4101690	4102673	forward	 	ECK120006276	2-dehydro-3-deoxy-D-gluconate:H<sup>+</sup> symporter	KdgT	 
ECK120001801	|EG11870|	b3910	yiiM	ECK3903,EG11870,b3910	4102822	4103496	forward	 	ECK120006277	2-amino-6-<i>N</i>-hydroxylaminopurine resistance protein	YiiM,protein involved in base analog detoxification	 
ECK120000159	|EG10163|	b3911	cpxA	ECK3904,EG10163,b3911,ecf,ecfB,eup,rssE,ssd	4103602	4104975	reverse	 	ECK120004635	sensor histidine kinase CpxA	CpxA,Ecf,EcfB,Eup,RssE,Ssd	 
ECK120000017	|EG10020|	b3912	cpxR	ECK3905,EG10020,b3912,yiiA	4104972	4105670	reverse	 	ECK120004493	DNA-binding transcriptional dual regulator CpxR	CpxR,CpxR response regulator,YiiA	 
ECK120004317	|G7816|	b4484	cpxP	ECK3906,G7816,b3913,b4484,yiiO	4105820	4106320	forward	 	ECK120008756	periplasmic protein CpxP	CpxP,YiiO	 
ECK125230238	|G0-16649|	b4716	cpxQ	ECK4573,G0-16649,b4716	4106330	4106387	forward	 	ECK125230239	CpxQ	b4716,small regulatory RNA CpxQ	small RNA
ECK120001803	|EG11873|	b3915	fieF	ECK3907,EG11873,b3915,yiiP	4106469	4107371	forward	 	ECK120006279	Zn<sup>2+</sup>/Fe<sup>2+</sup>/Cd<sup>2+</sup> exporter	FieF,YiiP	 
ECK120000691	|EG10699|	b3916	pfkA	ECK3908,EG10699,b3916	4107552	4108514	forward	 	ECK120005167	6-phosphofructokinase 1	6-phosphofructokinase I,PfkA	 
ECK120000918	|EG10929|	b3917	sbp	ECK3909,EG10929,b3917	4108834	4109823	forward	 	ECK120005394	sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp	Sbp	 
ECK120000134	|EG10138|	b3918	cdh	ECK3910,EG10138,b3918	4109930	4110685	forward	 	ECK120004610	CDP-diacylglycerol diphosphatase	Cdh	 
ECK120001004	|EG11015|	b3919	tpiA	ECK3911,EG11015,b3919,tpi	4110740	4111507	reverse	 	ECK120005480	triose-phosphate isomerase	Tpi,TpiA	 
ECK120001804	|EG11874|	b3920	yiiQ	ECK3912,EG11874,b3920	4111615	4112214	reverse	 	ECK120006280	DUF1454 domain-containing protein YiiQ	YiiQ	 
ECK120001805	|EG11875|	b3921	yiiR	ECK3913,EG11875,b3921	4112315	4112755	forward	 	ECK120006281	DUF805 domain-containing protein YiiR	YiiR	 
ECK120001806	|EG11876|	b3922	yiiS	ECK3914,EG11876,b3922	4112967	4113266	forward	 	ECK120006282	DUF406 domain-containing protein YiiS	YiiS	 
ECK120001807	|EG11877|	b3923	uspD	ECK3915,EG11877,b3923,yiiT	4113293	4113721	forward	 	ECK120006283	universal stress protein D	UspD,YiiT,stress protein involved in resistance to UV irradiation	 
ECK120000621	|EG10628|	b3924	fpr	ECK3916,EG10628,b3924,flxR,mvrA	4113726	4114472	reverse	 	ECK120005097	flavodoxin/ferredoxin-NADP<sup>+</sup> reductase	FlxR,Fpr,MvrA,dA1	 
ECK120001472	|EG11517|	b3925	glpX	ECK3917,EG11517,b3925	4114569	4115579	reverse	 	ECK120005948	fructose-1,6-bisphosphatase 2	GlpX,fructose 1,6-bisphosphatase II	 
ECK120000391	|EG10398|	b3926	glpK	ECK3918,EG10398,b3926	4115714	4117222	reverse	 	ECK120004867	glycerol kinase	GlpK	 
ECK120000389	|EG10396|	b3927	glpF	ECK3919,EG10396,b3927	4117245	4118090	reverse	 	ECK120004865	glycerol facilitator	GlpF	 
ECK120001808	|EG11878|	b3928	zapB	ECK3920,EG11878,b3928,yiiU	4118515	4118760	forward	 	ECK120006284	cell division factor ZapB	YiiU,ZapB	 
ECK120001809	|EG11879|	b3929	rraA	ECK3921,EG11879,b3929,menG,yiiV	4118845	4119330	reverse	 	ECK120006285	ribonuclease E inhibitor protein A	MenG,RraA,YiiV	 
ECK120001810	|EG11880|	b3930	menA	ECK3922,EG11880,b3930,yiiW	4119423	4120349	reverse	 	ECK120006286	1,4-dihydroxy-2-naphthoate octaprenyltransferase	MenA,YiiW	 
ECK120001811	|EG11881|	b3931	hslU	ECK3923,EG11881,b3931,clpY,htpI	4120416	4121747	reverse	 	ECK120006287	ATPase component of the HslVU protease	ClpY,D48.5,HslU,HtpI	 
ECK120001619	|EG11676|	b3932	hslV	ECK3924,EG11676,b3932,clpQ,htpO,yiiC	4121757	4122287	reverse	 	ECK120006095	peptidase component of the HslVU protease	ClpQ,HslV,HtpO,YiiC	 
ECK120001483	|EG11529|	b3933	ftsN	ECK3925,EG11529,b3933,msgA	4122380	4123339	reverse	 	ECK120005959	cell division protein FtsN	FtsN,MsgA,essential cell division protein FtsN	 
ECK120000194	|EG10200|	b3934	cytR	ECK3926,EG10200,b3934	4123431	4124456	reverse	 	ECK120004670	DNA-binding transcriptional repressor CytR	CytR	 
ECK120000754	|EG10763|	b3935	priA	ECK3927,EG10763,b3935,srgA	4124612	4126810	reverse	 	ECK120005230	primosome factor N'	PriA,SrgA,replication factor Y	 
ECK120000880	|EG10889|	b3936	rpmE	ECK3928,EG10889,b3936	4127013	4127225	forward	 	ECK120005356	50S ribosomal subunit protein L31	RpmE	 
ECK120001812	|EG11882|	b3937	yiiX	ECK3929,EG11882,b3937	4127286	4127894	reverse	 	ECK120006288	putative lipid binding hydrolase	YiiX	 
ECK120000581	|EG10588|	b3938	metJ	ECK3930,EG10588,b3938	4128078	4128395	reverse	 	ECK120005057	DNA-binding transcriptional repressor MetJ	MetJ	 
ECK120000575	|EG10582|	b3939	metB	ECK3931,EG10582,b3939,met-1	4128672	4129832	forward	 	ECK120005051	<i>O</i>-succinylhomoserine(thiol)-lyase / <i>O</i>-succinylhomoserine lyase	MetB	 
ECK120000583	|EG10590|	b3940	metL	ECK3932,EG10590,b3940,metM	4129835	4132267	forward	 	ECK120005059	fused aspartate kinase/homoserine dehydrogenase 2	MetL,MetM	 
ECK120000578	|EG10585|	b3941	metF	ECK3933,EG10585,b3941	4132616	4133506	forward	 	ECK120005054	5,10-methylenetetrahydrofolate reductase	MetF	 
ECK120000504	|EG10511|	b3942	katG	ECK3934,EG10511,b3942	4133835	4136015	forward	 	ECK120004980	catalase/hydroperoxidase HPI	KatG,hydroperoxidase I	 
ECK120001831	|EG11902|	b3943	yijE	ECK3935,EG11902,b3943	4136108	4137013	forward	 	ECK120006307	cystine exporter	YijE	 
ECK120001832	|EG11903|	b3944	yijF	ECK3936,EG11903,b3944	4137040	4137657	reverse	 	ECK120006308	DUF1287 domain-containing protein YijF	YijF	 
ECK120001833	|EG11904|	b3945	gldA	ECK3937,EG11904,b3945	4137932	4139035	reverse	 	ECK120006309	L-1,2-propanediol dehydrogenase / glycerol dehydrogenase	GldA	 
ECK120001834	|EG11905|	b3946	fsaB	ECK3938,EG11905,b3946,talC,yijG	4139046	4139708	reverse	 	ECK120006310	fructose-6-phosphate aldolase 2	FSA 2,FsaB,TalC,YijG	 
ECK120001835	|EG11906|	b3947	ptsA	ECK3939,EG11906,b3947,frwA,pt1A,yijH	4139720	4142221	reverse	 	ECK120006311	putative PTS multiphosphoryl transfer protein PtsA	Enzyme I<sup>Ani</sup>,FrwA,PtsA,TTP,YijH,triphosphoryl transfer protein	 
ECK120001836	|EG11908|	b3949	frwC	ECK3940,EG11908,b3949,yijJ	4142530	4143609	forward	 	ECK120006312	putative PTS enzyme IIC component FrwC	EIIC<sup>frw</sup>,Enzyme IIC<sup>frw</sup>,FrwC,YijJ	 
ECK120001837	|EG11909|	b3950	frwB	ECK3941,EG11909,b3950,yijK	4143624	4143944	forward	 	ECK120006313	putative PTS enzyme IIB component FrwB	EIIB<sup>frw</sup>,Enzyme IIB<sup>frw</sup>,FrwB,YijK	 
ECK120001838	|EG11910|	b3951	pflD	ECK3942,EG11910,b3951,yijL	4143995	4146292	forward	 	ECK120006314	putative formate acetyltransferase 2	PflD,YijL,pyruvate formate-lyase 2	 
ECK120001839	|EG11911|	b3952	pflC	ECK3943,EG11911,b3952,yijM	4146258	4147136	forward	 	ECK120006315	putative pyruvate formate-lyase 2 activating enzyme PflC	PflC,YijM	 
ECK120001840	|EG11912|	b3953	frwD	ECK3944,EG11912,b3953,yijN	4147138	4147479	forward	 	ECK120006316	putative PTS enzyme IIB component FrwD	EIIB'<sup>frw</sup>,Enzyme IIB'<sup>frw</sup>,FrwD,YijN	 
ECK120001841	|EG11913|	b3954	yijO	ECK3945,EG11913,b3954	4147466	4148317	reverse	 	ECK120006317	putative DNA-binding transcriptional regulator YijO	YijO	 
ECK120001842	|EG11914|	b3955	eptC	ECK3946,EG11914,b3955,yijP	4148532	4150265	reverse	 	ECK120006318	phosphoethanolamine transferase EptC	EptC,YijP	 
ECK120000747	|EG10756|	b3956	ppc	ECK3947,EG10756,asp,b3956,glu	4150447	4153098	reverse	 	ECK120005223	phosphoenolpyruvate carboxylase	Asp,Glu,Ppc	 
ECK120001259	|EG11286|	b3957	argE	ECK3948,EG11286,b3957	4153696	4154847	reverse	 	ECK120005735	acetylornithine deacetylase	ArgE	 
ECK120000061	|EG10065|	b3958	argC	Arg2,ECK3949,EG10065,b3958	4155001	4156005	forward	 	ECK120004537	N-acetylglutamylphosphate reductase	ArgC	 
